intent_name,examples,label
constancia_de_notas__formato_solicitud,no . ¿ dónde pudeo vwr un modelo de la solisitud de constancia de notas ?,40
retiro_parcial__cursos_repetidos,es posible que haga un retiro parcial de un curso que he repetido?,45
retiro_parcial__cursos_repetidos,quiero retirarme de un curso que llevo por segunda pero el sistema no me deja como hago?,45
retiro_parcial__cursos_repetidos,quero solicitar el retiro de un curso que estoy llevando por segunda vez,45
retiro_parcial__cursos_repetidos,puedo solicitar el retiro de un curso que he repetido el ciclo anterior?,45
retiro_parcial__cursos_repetidos,¿es posible retirarme de un curso que haya repetido?,45
retiro_parcial__cursos_repetidos,puedo retirarme de un curso que haya repetido el ciclo anterior ?,45
retiro_parcial__cursos_repetidos,estoy llevando por segunda el curso de algoritmos pero quisiera retirarme por temas de fuerza mayor como lo puedo hacer?,45
retiro_parcial__cursos_repetidos,estoy intentando retirarme del curso de algebra lineal que estoy llavando por seguna vez pero el sistema no me deja. como puedo solicar retirarme de este curso?,45
retiro_parcial__cursos_repetidos,"quisiera hacer el retiro de un curso pero lo he desaprobado el ciclo, es posible o no procede?",45
retiro_parcial__cursos_repetidos,en el sistema no me deja retirarme del curso de calculo integral es la seguna vez que lo llevo . es por eso?,45
retiro_parcial__cursos_repetidos,es posible retirarme de un curso que estoy llevando por segunda vez?,45
retiro_parcial__cursos_repetidos,quiero saber si puedo solicitar el retiro de un curso que repeti el ciclo pasado?,45
retiro_parcial__cursos_repetidos,"orce no me permite retirarme del curso de calculo avanzado, es por que lo estoy llevando por seguna vez?",45
retiro_parcial__cursos_repetidos,puedo retirarme de una asginatura que he repetido,45
retiro_parcial__cursos_repetidos,quiero retirarme de un curso que he jalado anteriormento como lo solicito?,45
retiro_parcial__cursos_repetidos,estoy llevando un curso por segunda vez y quiero retirarme es posible?,45
retiro_parcial__cursos_repetidos,es posible retirarse de una asignatura que llevo por segunda vez,45
retiro_parcial__cursos_repetidos,puuedo retirarme de un curso q haya repetiod el ciclo anterior ?,45
retiro_parcial__cursos_repetidos,"orce no me permite retirarme del curso de calcuol avanzado , es por q lo estoy llevando por sgeuna vez ?",45
retiro_parcial__cursos_repetidos,quero solisitar el retiro de un curso q estoy llevando por segunda vze,45
retiro_parcial__cursos_repetidos,quiero saberr si puedo solisitar el retiro de un curso q repeti el cic pasado ?,45
retiro_parcial__cursos_repetidos,quiero reyirarme de un curso que llevo por segunda pero el sista no me deja como hhago ?,45
retiro_parcial__cursos_repetidos,"quisiera hacer el retiro de un curso pero lo he desaprobado el cclo , es pozible o no prosede ?",45
retiro_parcial__cursos_repetidos,estoy llevano un curos por segunda vez y quiero retirarme es posiblee ?,45
retiro_parcial__cursos_repetidos,es posible retiarrse de una asignatura q llevo por sebunda vez,45
retiro_parcial__cursos_repetidos,estoy intejtando retirarme del curso de algebra lineal q estoy llavando por seguna vez pero el sistem no me deja . como pueedo solicar retirarme de este urso ?,45
retiro_parcial__cursos_repetidos,es posible q hagz un retiro parcial de un curso q he repetido ?,45
retiro_parcial__cursos_repetidos,pueo solucitar el retiro de un curso qu he repetido el ciclo anterior ?,45
perdida_turno_matricula,no puede matricularme por problemas de internet paso a matricula rezagada entonces ?,16
perdida_turno_matricula,"buenas noches, no he tenido internet todo el dia y no pude matricularme que debo hacer",16
perdida_turno_matricula,"hola, no tuve internet y no pude matricularme que debo hacer",16
perdida_turno_matricula,tuve algunes problemas de red y no pude matricular el sistema ahora ya no me deja que hago,16
perdida_turno_matricula,"hola, no pude entrar en mi turno de matrícula, que puedo hacer",16
perdida_turno_matricula,"buen día, perdí mi horario de matrícula, que hago",16
perdida_turno_matricula,si perdi mi turno de matricula paso a rezagado ?,16
perdida_turno_matricula,acabo de perder mi turno de matricula como me matriculo ahora,16
perdida_turno_matricula,"hola, he tenido problemas de conexion y no llegue a matricularme que debo hacer",16
perdida_turno_matricula,el sistema no me deja matricularme y ya paso mi turno que debo hacer,16
perdida_turno_matricula,"tuve problemas de conexión y no pude entrar en mi horario de matrícula, que puedo hacer",16
perdida_turno_matricula,como puedo realizar mi matricula si ya perdi mi turno?,16
perdida_turno_matricula,"buenas, perdí mi turno de matricula como procedo ahora",16
perdida_turno_matricula,¿como puedo matricularme si perdí mi turno de matricula?,16
perdida_turno_matricula,"buenas que tal, si no llegue a matricularme en mi turno pasaría a rezagado ?",16
perdida_turno_matricula,"hola, quisiera saber que hacer por que no pude matricularme en mi horario no tuve internet",16
perdida_turno_matricula,perdi mi turno de matricula que debo hacer,16
perdida_turno_matricula,perdi mi turno de matricula paso entonces a rezagado?,16
perdida_turno_matricula,"buen día, no logre matricularme",16
perdida_turno_matricula,que pasa si perdí mi horario de matrícula,16
perdida_turno_matricula,no pude matricularme a tiempo y ya paso la matricula que hago,16
perdida_turno_matricula,accabo de perderr mi turno de matricula como me matriculo ahra,16
perdida_turno_matricula,"buenas nohes , no he tenido internet todo el dia y no pude matricularhe que debo acer",16
perdida_turno_matricula,"buenas que tal , sk no llegue a matricularme en mi tuurno pasaría a resagado ?",16
perdida_turno_matricula,que pasa is perdí mi hoario de matrícula,16
perdida_turno_matricula,como pusdo realisar mi matricula si ya perdi mi turnl ?,16
perdida_turno_matricula,si perdi mi turno de matricula passo a rezagado ?,16
perdida_turno_matricula,"hola , no pude entrar en mi tuurno de matrícula , q puedo hacr",16
perdida_turno_matricula,"bun día , perdí mi horario de matricula , q hago",16
perdida_turno_matricula,"no lude matricularme a tie,po y ya paso la matricula q hago",16
perdida_turno_matricula,"ola , he tenido problemas de conexion y no llegue a mtaricularmr que debo acer",16
perdida_turno_matricula,"ola , quisiera saber que hacer por q no pude matricularme en mi hprario no tuve internet",16
perdida_turno_matricula,perdi mi turno de matricula pasao entonces a resagado ?,16
perdida_turno_matricula,no puuede matricularme por prolbemas de internet paso a matricula reagada entonces ?,16
pago_autoseguro_procedimiento,en donde puedo pagar el autoseguro?,15
pago_autoseguro_procedimiento,"buenas tardes, como pago el autoseguro",15
pago_autoseguro_procedimiento,el autoseguro se paga en caja uni?,15
pago_autoseguro_procedimiento,"buenas dias, como hago para pagar el autoseguro",15
pago_autoseguro_procedimiento,cual es el proceso para pagar el autoseguro,15
pago_autoseguro_procedimiento,"buenas, cual es el procedimiento para pagar el autoseguro",15
pago_autoseguro_procedimiento,quiero pagar el autoseguro que debo hacer,15
pago_autoseguro_procedimiento,cual es el metodo para pagar el autoseguro,15
pago_autoseguro_procedimiento,"hola, como pago el autoseguro",15
pago_autoseguro_procedimiento,por que banco que paga el autoseguro,15
pago_autoseguro_procedimiento,puedo pagar el autoseguro en el bcp?,15
pago_autoseguro_procedimiento,el pago de autoseguro se hace en el banco bcp o como,15
pago_autoseguro_procedimiento,"hola que tal, pude decirme como pagar el autoseguro",15
pago_autoseguro_procedimiento,"buenas tardes, como pago el concepto de autoseguro",15
pago_autoseguro_procedimiento,"hola aerito, quiero saber como pagar el autoseguro",15
pago_autoseguro_procedimiento,"buenas, como pago lo del autoseguro",15
pago_autoseguro_procedimiento,para pagar el autoseguro debo emitir orden de pago ?,15
pago_autoseguro_procedimiento,"hola, como puedo realizar el pago del autoseguro",15
pago_autoseguro_procedimiento,entonces como hago para pagar el autoseguro,15
pago_autoseguro_procedimiento,"hola, para pagar el autoseguro que debo hacer",15
pago_autoseguro_procedimiento,"buenas tardes, en que banco pago el autoseguro",15
pago_autoseguro_procedimiento,en que entidad bancaria se puede pagar el autoseguro?,15
pago_autoseguro_procedimiento,el autoseguro se paga en banco scotiabank?,15
pago_autoseguro_procedimiento,en donde y cuanto debo pagar por el autoseguro?,15
pago_autoseguro_procedimiento,puedo pagar el autoseguro por yape?,15
pago_autoseguro_procedimiento,dime que hacer para pagar el autoseguro,15
pago_autoseguro_procedimiento,por favor dime cuanto y adonde debo ir para pagar el autoseguro?,15
pago_autoseguro_procedimiento,el auoseguro se paga en caja nui ?,15
pago_autoseguro_procedimiento,"buenas tardes , omo pago el auto seguro",15
pago_autoseguro_procedimiento,por qeu banco que paaga el autoseguro,15
pago_autoseguro_procedimiento,puedo paar el auto seguro por yape ?,15
pago_autoseguro_procedimiento,"hoa aerito , qjiero saber como pagar el autoseguroo",15
pago_autoseguro_procedimiento,para pagar el autosegjro ebo emitir orden de pago ?,15
pago_autoseguro_procedimiento,"hola , para pppagar el ajtsoeguro que debo hacer",15
pago_autoseguro_procedimiento,en wue entidaad bancaria se puede pagar el autoseguro ?,15
pago_autoseguro_procedimiento,puedk pagar el autoseguro en el fcp ?,15
pago_autoseguro_procedimiento,"buenas tardes , como pgo el concepto de auto seguro",15
pago_autoseguro_procedimiento,cua es el proceso para pagar el auto-seguro,15
pago_autoseguro_procedimiento,entonces comoo hago para pagar el auto-seguro,15
pago_autoseguro_procedimiento,el auto-seguro se paga en banco scotiaban ?,15
pago_autoseguro_procedimiento,cual es el metoo para pagar el auto seguro,15
pago_autoseguro_procedimiento,"benas , cual es el prosedimiento para pagar el autoseguro",15
pago_autoseguro_procedimiento,"buenas dias , xomo hago para pagar el auto-seguro",15
pago_autoseguro_procedimiento,por favor dime cuanto y adoonde debo ir para pagarr el auto seguro ?,15
solicitud_correo_institucional_procedimiento,"hola que tal, todavia no me han dado mi correo uni, a quien puedo pedirle?",44
solicitud_correo_institucional_procedimiento,como tramito mi correo uni,44
solicitud_correo_institucional_procedimiento,a que oficina le solicito mi correo uni,44
solicitud_correo_institucional_procedimiento,donde puedo tramitar mi correo institucional,44
solicitud_correo_institucional_procedimiento,quero pedir mi correo uni,44
solicitud_correo_institucional_procedimiento,aun no tengo mi correo uni en donde lo solicito,44
solicitud_correo_institucional_procedimiento,como solicito mi correo institucional,44
solicitud_correo_institucional_procedimiento,hola como solicito mi correo uni,44
solicitud_correo_institucional_procedimiento,quisiera tramitar mi correo institucional,44
solicitud_correo_institucional_procedimiento,quiero solicitar mi correo uni donde lo pido,44
solicitud_correo_institucional_procedimiento,donde puedo solicitar mi correo institucional,44
solicitud_correo_institucional_procedimiento,a quien puedo perdirle mi correo institucional,44
solicitud_correo_institucional_procedimiento,una pregunta como obtengo mi correo institucional,44
solicitud_correo_institucional_procedimiento,una duda como puedo obtener mi correo institucional,44
solicitud_correo_institucional_procedimiento,"co,o tramito mi correo ui",44
solicitud_correo_institucional_procedimiento,ola como solisito mi correo uni,44
solicitud_correo_institucional_procedimiento,a quien puedo perdrle mi cirreo institucional,44
solicitud_correo_institucional_procedimiento,donde puedo soilcitar mi correo insitucional,44
solicitud_correo_institucional_procedimiento,"ola q tla , todavia no me han dado mi correo uni , a quien puedo pedirle ?",44
solicitud_correo_institucional_procedimiento,una dudaa como puedo obtener mi correeo institucional,44
solicitud_correo_institucional_procedimiento,cmoo solicto mi correo institucional,44
solicitud_correo_institucional_procedimiento,donde pued tramitar mi correo instifuccional,44
solicitud_correo_institucional_procedimiento,quiero solisitar mi corre uni donde lo pido,44
retiro_total__procedimiento,el retiro total es presencial?,28
retiro_total__procedimiento,"buenos días, me veo obligada de retirarme de todos los cursos por motivos de trabajo, cual es el procedimiento por favor",28
retiro_total__procedimiento,"quiero hacer el retiro total, ¿cómo puedo hacerlo?",28
retiro_total__procedimiento,¿cuál es el procedimiento para el retiro total?,28
retiro_total__procedimiento,"quiero hacer el retiro total de mis cursos del presente ciclo, quiero saber que documentos se necesitan presentar y que me asegure que no voy a perder mi vacante y que pueda retomar de nuevo las clases en el siguiente ciclo.",28
retiro_total__procedimiento,"buenos días, que documentos debo presentar para el proceso de retiro total",28
retiro_total__procedimiento,"buenas, quiero hacer el retiro total, ¿podrian ayudarme?",28
retiro_total__procedimiento,¿cuáles son los pasos para solicitar el retiro total?,28
retiro_total__procedimiento,¿cómo hago el retiro total de mis cursos?,28
retiro_total__procedimiento,¿puedo realizar el retiro total por correo?,28
retiro_total__procedimiento,por motivos de trabajo deseo dejar todos los cursos,28
retiro_total__procedimiento,el retiro total se hace virtual?,28
retiro_total__procedimiento,"hola, deseo saber qué trámite seguir para el retiro total",28
retiro_total__procedimiento,"hola, tengo que retirarme de todos mis cursos, ¿cómo podria hacerlo?",28
retiro_total__procedimiento,"por motivos familiares, requiero hacer el retiro total de mi matrícula, cual es el procedimiento",28
retiro_total__procedimiento,como puedo solicitar el retiro total de todos los cursos?,28
retiro_total__procedimiento,"buen día, cómo se hace un retiro total",28
retiro_total__procedimiento,"hola, ¿cómo hago el retiro total?",28
retiro_total__procedimiento,"buenas tardes, como realizo un retiro total.gracias.",28
retiro_total__procedimiento,"hola, ¿cómo se inicia el proceso de retiro total?",28
retiro_total__procedimiento,el retiro total se hhace vvirtual ?,28
retiro_total__procedimiento,"quiero acer el retiro total de mis cursos del presete ciclo , quiero saber q documentos se necesitan presentar y q me asegure q no vog a perder mi vacante y que pueda retoma de nuevo las clases en el sigiente ciclo .",28
retiro_total__procedimiento,"buenwo días , que document devo presentar para el proceso de retiro total",28
retiro_total__procedimiento,"buen dia , como se hace un retiro total",28
retiro_total__procedimiento,por motivos de trabqjo deseo dear todos los cursos,28
retiro_total__procedimiento,"ola , ¿ cómo se inicia el proceso de retiro totl ?",28
retiro_total__procedimiento,"buenos días , me beo obligada de retirarme de todos los cursos por motivos de trabajo , cal es el prosedimiento por faavor",28
retiro_total__procedimiento,"hholz , deseo saber qé tramite seguir para el retiro total",28
retiro_total__procedimiento,"ola , ¿ como hago el retiro total ?",28
retiro_total__procedimiento,¿ como hagi el retiro total de mis cursos ?,28
retiro_total__procedimiento,¿ cuales son los pasos para solicitar el ertiro total ?,28
retiro_total__procedimiento,"buennnas , quiero hace el retio total , ¿ podrian ayudarme ?",28
despedida,hasta pronto,0
despedida,adios aerito,0
despedida,nos vemos pronto,0
despedida,"ok, adios",0
despedida,nos vemos aerito,0
despedida,bye,0
despedida,"ok, bye",0
despedida,adiós fue un placer hablar contigo,0
despedida,gracias por la ayuda hasta luego,0
despedida,ya me tengo que ir gracias por la ayuda,0
despedida,hasta luego que tengas buen dia,0
despedida,hasta luego,0
despedida,chau nos vemos,0
despedida,hasta probto,0
despedida,hasta lego,0
despedida,adios aerio,0
despedida,ye,0
despedida,gracias por la ayuda hasta uego,0
despedida,hasta luego q tengas bhne dia,0
despedida,nos emos pronto,0
despedida,ya me tengo que i gracias por la yauda,0
constancia_de_estudios__procedimiento,"he sido eligido para una beca del pronabec pero me estan pidiendo una constancia de estudios, donde puedo tramitarla y cuanto debo pagar",42
constancia_de_estudios__procedimiento,voy a postular a una beca quiero una constancia de estudios,42
constancia_de_estudios__procedimiento,¿cómo solicitar una constancia de estudios?,42
constancia_de_estudios__procedimiento,"hola, una consulta estoy necesitando una constancia de estudios como puedo tramitarla",42
constancia_de_estudios__procedimiento,quisiera una constancia de estudios como la tramito,42
constancia_de_estudios__procedimiento,"hola, me podrias mandar el procedimiento para tramitar una constacia de estudios",42
constancia_de_estudios__procedimiento,"buenas tardes, ¿cuál es el procedimiento para obtener una constancia de estudios?",42
constancia_de_estudios__procedimiento,"buenas noches, quiero saber como tramitar una constancia de estudios",42
constancia_de_estudios__procedimiento,"buenos dias, una duda como puedo tramitar una constancia de estudios",42
constancia_de_estudios__procedimiento,la constnacia de estudios la solicito a la oficina de estadisticas?,42
constancia_de_estudios__procedimiento,"hola, como puedo solicitar una constancia de estudios",42
constancia_de_estudios__procedimiento,para pedir una constancia de estudios solo debo enviar una solicitud o mesa de partes?,42
constancia_de_estudios__procedimiento,"hola que tal, me podria indicar como puedo tramitar una constancia de estudios",42
constancia_de_estudios__procedimiento,hola como puedo tramitar una constancia de estudios,42
constancia_de_estudios__procedimiento,donde puedo solicitar uns constancia de estudios?,42
constancia_de_estudios__procedimiento,a que oficina puedo solicitar una constancia de estudios,42
constancia_de_estudios__procedimiento,me ayudaas quiero solicitar una constancia de estudios pero no se a donde,42
constancia_de_estudios__procedimiento,"ola , como puedo solicitar una constansia de estudios",42
constancia_de_estudios__procedimiento,para pedir una constancia de estudios sool deob enviar una solisitud o mesa de partes ?,42
constancia_de_estudios__procedimiento,¿ cóom solisitar una constancia de estudios ?,42
constancia_de_estudios__procedimiento,me ayudaas quiero solisitar una constancia de etudios pero no se a donde,42
constancia_de_estudios__procedimiento,hola como puedo trahitar una constancia de estudioe,42
constancia_de_estudios__procedimiento,"ola , una consulta estoy necesitando una constansia de estudios cmoo puedo tramitarla",42
constancia_de_estudios__procedimiento,vou a postular a una beca qkiero una constancia de estudios,42
constancia_de_estudios__procedimiento,quisiera una constansia de estidios como la tramito,42
constancia_de_estudios__procedimiento,"hola q tal , me podria indcar como puedo tramriar una constancia de estudios",42
constancia_de_estudios__procedimiento,a que oficina puedo solisitar una constancia de estduioos,42
constancia_de_estudios__procedimiento,donde puedo solisitar uns constansia de estudios ?,42
reincorporacion__procedimiento,"hola, quisiera tramitar mi reicorporacion como puedo proceder como mi matricula",32
reincorporacion__procedimiento,"hola, quiero solicitar mi reincorporación para este periodo cual seria el procedimiento que debo seguir ?",32
reincorporacion__procedimiento,quisiera reincorporarme este ciclo que deberia hacer,32
reincorporacion__procedimiento,el ciclo pasado no me matricula quiero saber si puedo reincorporarme este ciclo,32
reincorporacion__procedimiento,¿cuál es el procedimiento para solicitar reincorporación?,32
reincorporacion__procedimiento,"buenas tardes,le envio este mensaje porque quiero información, el ciclo pasado no pude matricularme pero tampoco hice el trámite de reserva de matricula, quisiera saber si aún puedo realizar el trámite de reincorporación para matricularme o en todo caso como podria reservar mi matricula. por favor agradecería como arreglar este asunto, gracias.",32
reincorporacion__procedimiento,"hola aerito, este ciclo quisiera reincorporarme cual es procedimiento ?",32
reincorporacion__procedimiento,"buenas tardes aerito, el ciclo pasado no puede matricularme quisiera saber si aún puedo realizar el trámte de reincorporación.",32
reincorporacion__procedimiento,"buenas noches, el anterior ciclo reserve mi matricula por motivos familiares , este ciclo si quiero matricularme realizo mi matricula como siempre o hay algun tramite que debo hacer ?",32
reincorporacion__procedimiento,como me puedo reincorporar al siguiente ciclo,32
reincorporacion__procedimiento,cual es el procedimiento para solicitar mi reincorporacion este ciclo,32
reincorporacion__procedimiento,"hola, deseo solicitar mi reincorporación este ciclo que viene como puedo solicitarla",32
reincorporacion__procedimiento,"buenos dias, tengo una duda quiero matricularme este ciclo pero el anterior por motivos de trabajo solicite la reserva de matricula, para realizar mi matricula debo hacer algo adicional ?",32
reincorporacion__procedimiento,"he dejado de estudiar hace año, como podria matricularme en el siguiente ciclo",32
reincorporacion__procedimiento,no pude matricularme el ciclo pasado quisiera que digan como puedo retormar mis estudios este ciclo que viene,32
reincorporacion__procedimiento,buenas tardes me dirijo a ustedes porque quiero incorporarme en el siguiente ciclo,32
reincorporacion__procedimiento,"hola, como solicito mi reincorporacion para este ciclo",32
reincorporacion__procedimiento,"hola, quiero solicitar mi reincorporación para el proximo ciclo que deberia hacer para que me habiliten la matricula",32
reincorporacion__procedimiento,cual es prodimiento de reicorporacion,32
reincorporacion__procedimiento,"hola, como realizo la reincorporación",32
reincorporacion__procedimiento,si tambien quisiera que debaria de hacer luego de la reserva de matricula para reincoporarme el siguiente ciclo,32
reincorporacion__procedimiento,"deje mis estudios hace dos años y quiero retormalo este ciclo, que tramites debo hacer?",32
reincorporacion__procedimiento,podría indicarme ¿cuál es el procedimiento? para solicitar reincorporación,32
reincorporacion__procedimiento,"buenas tardes, el ciclo pasado no pude matricularme asi que reserve mi matricula quisiera saber ahora como puedo matricularme en el ciclo que viene",32
reincorporacion__procedimiento,cual es el proceso para solicitar mi reicorporacion,32
reincorporacion__procedimiento,"buenas tardes aeriot , el ciclo pasado no puede matricularme quiciera saber si ún puedo realisar el trámte de reincorporacion .",32
reincorporacion__procedimiento,quisiera reincorporarme este ciclo qu deberia acer,32
reincorporacion__procedimiento,"hola , como soicito mi reincorporasion para este ciclo",32
reincorporacion__procedimiento,i tmb quiciera que debaria de ahcer luego de la reserva de matricula para reincoporarme el siguiente ciclo,32
reincorporacion__procedimiento,"buennas noches , el anterior ciclo eserve mi matricula por motivos familiares , este ciclo is quiero matrcularme realizi mi matricula como siempre o hay algun tramite qd debo acer ?",32
reincorporacion__procedimiento,"ola aerito , este cicpo quisiera re incorporarme cual es procedimiento ?",32
reincorporacion__procedimiento,¿ cuál es el procedimiento para solisitar reincorproación ?,32
reincorporacion__procedimiento,"buenas tardes , le envio este mensaje porque quiero información , el cclo pasado no pude matricluarme pero tampoco ice el tramite de recerva de matricula , quiciera saber si aún uedo realisar el trámite de reincorporasion para matricularme o en todo csao como podria reservar mi matricula . por favor agradecería como arreglar este asuto , gracias .",32
reincorporacion__procedimiento,"hla , quiero solisitar mi reincorporación para el proximo ciclo qkee deberia hacer para que me hailiten la matricula",32
reincorporacion__procedimiento,"ola , deseo solicitar mi reincorporación este ciclo q viene cooo puedo solicitarla",32
reincorporacion__procedimiento,ccomo me puedo reincorprar al siguiente ciclo,32
reincorporacion__procedimiento,buenas tardes me dirijo a ustddes porqke quiero incorrporarme en el siguiente ciclo,32
reincorporacion__procedimiento,"hola , quero solisitar mi reincroporación para este periodo ucl seria el procedimiento que debo seguir ?",32
reincorporacion__procedimiento,cual es el procedimiento para solisitar mi reincorporaicon este ciclo,32
reincorporacion__procedimiento,el ciclo pasado no me mtaricula quiero saber si upedoo re incorporarme este ciclo,32
reserva_matricula__formato_solicitud,aparte de mi dni y mi codigo que ma debo colocar en la solicitud de reserva de matricula?,31
reserva_matricula__formato_solicitud,la solicitud de reserva de matricula es solo una solicitud simpre dirigida al decano?,31
reserva_matricula__formato_solicitud,puedes decirme donde encuentro un modelo de solicitud para la reserva de matricula ?,31
reserva_matricula__formato_solicitud,puedes decirme si hay algun modelo para la solicitud de reserva de matricula?,31
reserva_matricula__formato_solicitud,hay algun formato para la solicitud de reserva de matricula ?,31
reserva_matricula__formato_solicitud,¿cuál es el modelo de solicitud para la reserva de matricula?,31
reserva_matricula__formato_solicitud,si hay algun formato o modelo para la solicitud de reserva de matricula,31
reserva_matricula__formato_solicitud,si tambien puedes decirme si hay algun formato para la solicitud de reserva de matricula ?,31
reserva_matricula__formato_solicitud,en donde puedo encontar un modelo para la solicitud de reserva de matricula?,31
reserva_matricula__formato_solicitud,que informacion debo colocar en la solicitud para la reserva de matricula?,31
reserva_matricula__formato_solicitud,voy a solicitar mi reserva de matricula pero quiero un modelo para la solicitud que debo enviar,31
reserva_matricula__formato_solicitud,si porfavor mandame el modelo para la solicitud de reserva de matricula,31
reserva_matricula__formato_solicitud,cual es el formato de solicitud para la reserva de matricula ?,31
reserva_matricula__formato_solicitud,tengo un duda cual es el modelo o formato para la solicitud de reserva de matricula,31
reserva_matricula__formato_solicitud,tengo un duda cual es el modeo o formato para la solisitud de resevra de matricula,31
reserva_matricula__formato_solicitud,si ttambien puedes decirme si hay algun formato para la ssolicitud de reserba de matricula ?,31
reserva_matricula__formato_solicitud,¿ cuál es el modelo de solisitud para la reserva de matriccula ?,31
reserva_matricula__formato_solicitud,que informasion debo coloacr en la solisitud para la reserva de matricula ?,31
reserva_matricula__formato_solicitud,si porfavor mandame el modelo para la solicitudd de rdserva de matricuula,31
reserva_matricula__formato_solicitud,cual es el formto de solisitud para la reserva de matricula ?,31
reserva_matricula__formato_solicitud,hay algun formato para la solisitud de recerba de matricula ?,31
reserva_matricula__formato_solicitud,puedes decirme si hay aaglun modelo para la solisitud de recerba de matricula ?,31
reserva_matricula__formato_solicitud,la solicitud de recerba de matricula es solo una solisitud simpre dirigida al ddecano ?,31
matricula__horarios,que turno soy en la matricula?,13
matricula__horarios,donde encuentro mi horario de matricula?,13
matricula__horarios,cuales son los horarios de la matricula?,13
matricula__horarios,cuando es mi hora de matricula,13
matricula__horarios,me podria decir como saber mi horario de matricula.,13
matricula__horarios,quiero saber mi turno para la matricula?,13
matricula__horarios,una consulta como puedo saber a que hora me toca mi matricula?,13
matricula__horarios,si tambien quiero saber mi horario de matricula,13
matricula__horarios,"buenos días, deseo que saber a que hora comienza la matrícula",13
matricula__horarios,y como puedo saber mi horario de matriculas,13
matricula__horarios,"buenas tardes, como puedo saber la hora de mi matrícula",13
matricula__horarios,ya veo tambien quisiera saber  mi horario de matricula.,13
matricula__horarios,ya se publicaron los horarios de la matricula?,13
matricula__horarios,ya estan disponibles los horarios para la matricula?,13
matricula__horarios,a que hora me toca mi matricula,13
matricula__horarios,¿cuál es mi horario de matrícula?,13
matricula__horarios,"buenos días, quisiera información sobre los horarios de matrícula",13
matricula__horarios,me han dicho que la matricula es por horarios como se cuando es el mio,13
matricula__horarios,me podria decir co¿o saber mi horario de matricuula .,13
matricula__horarios,quiero saber mi urno para la mayricula ?,13
matricula__horarios,"uenas tardse , como puedo saber la hora de mi matricula",13
matricula__horarios,una consukta como puedo sabre a q hora me toca mi matricula ?,13
matricula__horarios,¿ cuál es mi horario de matricula ?,13
matricula__horarios,y como puedo saber mi hoario de matricula,13
matricula__horarios,ya se publicaron los horariod de la matricula ?,13
matricula__horarios,a q hkra me toca mi matricula,13
matricula__horarios,donde encuentro mi hoarrio de matrciuula ?,13
matricula__horarios,ya beo tmb quisiera saber   mi horario de matricuula .,13
matricula__horarios,cuales son los horarios de la matrjcula ?,13
matricula__procedimiento_alumno_regular,soy alumno regular como es el proceso de matricula,9
matricula__procedimiento_alumno_regular,soy alumno regular aparte de pagar el autoseguro que mas debo pagar o tramitar para la matricula?,9
matricula__procedimiento_alumno_regular,que pagos debo hacer para la matricula si soy alumno regular,9
matricula__procedimiento_alumno_regular,tengo que hacer algun tramite para matricularme en el segundo ciclo,9
matricula__procedimiento_alumno_regular,cual es procedimiento para la matricula siendo alumno regular,9
matricula__procedimiento_alumno_regular,como alumno regular debo pagar algo mas a parte del autoseguro?,9
matricula__procedimiento_alumno_regular,es mi segundo ciclo que mas pagos debo hacer aparte del autoseguro ?,9
matricula__procedimiento_alumno_regular,es mi segundo ciclo hay algo que debo pagar a parte del autoseguro para la matricula,9
matricula__procedimiento_alumno_regular,una consulta soy alumno regular de matematicas me indicaron que debo hacer unos pagos e ingresar a una plataforma para hacer mi matricula pero no entendi bien,9
matricula__procedimiento_alumno_regular,cuanto pagos debo hacer para la matricula si soy alumno regular,9
matricula__procedimiento_alumno_regular,soy alumno regular como realizo mi matricula,9
matricula__procedimiento_alumno_regular,actualmente soy alumno regular hay algo que debo pagar para la matricula,9
matricula__procedimiento_alumno_regular,no estoy seguro si debo pagar algo mas que el autoseguro para la matricula este ciclo es mi segundo ciclo,9
matricula__procedimiento_alumno_regular,soy alumno de segundo ciclo como me matricula,9
matricula__procedimiento_alumno_regular,soy alumno regular de ciencias de la computación cual es el proceso de matricula,9
matricula__procedimiento_alumno_regular,¿cuál es el proceso de matrícula para un alumno regular?,9
matricula__procedimiento_alumno_regular,cual es el procedimiento de matricula como alumno regular,9
matricula__procedimiento_alumno_regular,que pagos debo hacer este ciclo para la matricula soy alumno regular,9
matricula__procedimiento_alumno_regular,este nuevo ciclo que se esta aperturando la matricula es automatica o debo hacer algun tramite actualmete soy alumno regular,9
matricula__procedimiento_alumno_regular,q pagos debo harcr este ciclo para la matricula soy alumno ergular,9
matricula__procedimiento_alumno_regular,una consultaa soy alumno regular de matemaricas me indicaron q debo acer unos pagos e ingresar a una plataforma para acer mi matricula pero no entendi bien,9
matricula__procedimiento_alumno_regular,soy alumno de swgundo ciclp como me matricula,9
matricula__procedimiento_alumno_regular,es mi segundo ciclo ue mas pagos debo acer aparte del auto seguro ?,9
matricula__procedimiento_alumno_regular,cual es el porcedimiento de mattricula como alumno regular,9
matricula__procedimiento_alumno_regular,soy alumno rgeular aparte de pagar el autosegur q mas debo lgar o tramitar para la matricula ?,9
matricula__procedimiento_alumno_regular,q pagos deo hacer para la matricula si soy alumno relgar,9
matricula__procedimiento_alumno_regular,no estoy seguro sii debo pagar algo mas q el auto seguro para la matriucla este ciclo es mi segundo ciclo,9
